1	CCCOc1ccc(F)c(C(=O)NNS(=O)(=O)c2ccccc2)c1	CHEMBL4470108	KOWVQRRPUBVDSP-UHFFFAOYSA-N
1	COc1cc(C(=O)NNS(=O)(=O)c2ccccc2)cc(-c2ccccn2)c1	CHEMBL4448443	TUQGWWDPKKICQY-UHFFFAOYSA-N
-1	N#Cc1ccccc1S(=O)(=O)NNC(=O)c1ccccc1F	CHEMBL4525353	YVEYFCQJRVJJQI-UHFFFAOYSA-N
1	Cc1cc(C(=O)NNS(=O)(=O)c2c(F)cccc2F)cc(-n2cccn2)c1	CHEMBL4516365	NOOKHJZFVWMATH-UHFFFAOYSA-N
1	COc1cc(C(=O)NNS(=O)(=O)c2ccccc2F)cc(-c2ccccn2)c1	CHEMBL4468833	BPRHUJQGPQDKMZ-UHFFFAOYSA-N
-1	O=C(NNS(=O)(=O)c1cccc(F)c1)c1ccccc1F	CHEMBL4568187	KIDNOWBJFHYSMS-UHFFFAOYSA-N
1	CCOc1cc(C)cc(C(=O)NNS(=O)(=O)c2c(F)cccc2F)c1	CHEMBL4460862	HBRQXOHGZNIZCO-UHFFFAOYSA-N
1	COc1cccc(C(=O)NNS(=O)(=O)c2ccccc2)c1F	CHEMBL4474924	GRIQHXARNGXXPH-UHFFFAOYSA-N
1	CCOc1cc(C)c(F)c(C(=O)NNS(=O)(=O)c2ccc3ccccc3c2)c1	CHEMBL4517118	ZHPGBCFNKHBCKG-UHFFFAOYSA-N
1	Cc1cc(C(=O)NNS(=O)(=O)c2ccc(F)cc2F)cc(-n2cccn2)c1	CHEMBL4451002	QYDYXTPFWQVQNS-UHFFFAOYSA-N
-1	O=C(NNS(=O)(=O)c1ccccc1F)c1cccc(-c2ccccc2)n1	CHEMBL4472421	HBVUQYIYDGEYPI-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1F)c1cccc(OCC2CCCCC2)c1	CHEMBL4453322	RWQACGNZLBTSNO-UHFFFAOYSA-N
1	CCOc1cc(C)c(F)c(C(=O)NNS(=O)(=O)c2ccccc2F)c1	CHEMBL4474246	ZJNDQHMQCWWBOF-UHFFFAOYSA-N
1	CCCOc1cc(C)c(F)c(C(=O)NNS(=O)(=O)c2ccccc2)c1	CHEMBL4560554	GOFZTZBCDBZRIA-UHFFFAOYSA-N
-1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(-c2ccccc2)n1	CHEMBL4465064	JVNJLHONXPOMRP-UHFFFAOYSA-N
1	Cc1cc(-c2ccccn2)cc(C(=O)NNS(=O)(=O)c2ccccc2)c1F	CHEMBL4462062	MWANLGMUCLJUNG-UHFFFAOYSA-N
1	COc1cc(C(=O)NNS(=O)(=O)c2ccccc2)cc(-c2ccco2)c1	CHEMBL4593009	NPULMECYCMHJNT-UHFFFAOYSA-N
1	Cc1cc(-n2nccn2)cc(C(=O)NNS(=O)(=O)c2ccc3ccccc3c2)c1F	CHEMBL4563600	MRTQJCVGHKSXPB-UHFFFAOYSA-N
-1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(-c2ccccc2Cl)c1	CHEMBL4434645	LNIQVPBLQQXYTF-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(F)c1F	CHEMBL4473410	QJPCHLADJGYFKZ-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(-c2ccccc2)c1F	CHEMBL4474291	DUTMMJVUYVOSEW-UHFFFAOYSA-N
1	C=C(C)COc1cc(C)c(F)c(C(=O)NNS(=O)(=O)c2ccccc2)c1	CHEMBL4573736	LHSWJCXJQGILOC-UHFFFAOYSA-N
1	COc1cc(C(=O)NNS(=O)(=O)c2ccccc2F)cc(-c2ccco2)c1	CHEMBL4463739	ZENPDXNHNLELMW-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cc(F)cc(OCC2CC2)c1	CHEMBL4467378	XUJOPHBASPXXPG-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1F)c1cccc(-c2ncccn2)c1	CHEMBL4465155	ZLJUBUREAJVVIW-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cc(-n2cccn2)ccc1F	CHEMBL4476346	AICYUBWQQSZYQW-UHFFFAOYSA-N
1	CCc1cccc(C(=O)NNS(=O)(=O)c2ccc3ccccc3c2)c1F	CHEMBL4452390	UOKLCYOQJHJQQX-UHFFFAOYSA-N
1	CCOc1cc(C)cc(C(=O)NNS(=O)(=O)c2ccc(F)cc2F)c1	CHEMBL4556282	RWMLDRDVSNFDQC-UHFFFAOYSA-N
1	C#CCOc1ccc(F)c(C(=O)NNS(=O)(=O)c2ccccc2)c1	CHEMBL4528681	YCEPUJYMLOXFIV-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1cccc(Br)c1)c1ccccc1F	CHEMBL4467566	AWYDOZULKMEODQ-UHFFFAOYSA-N
1	Cc1cc(-c2ccccc2)cc(C(=O)NNS(=O)(=O)c2ccccc2F)c1F	CHEMBL4444077	WKUGGXSMLJTWPX-UHFFFAOYSA-N
1	Cc1cc(C(=O)NNS(=O)(=O)c2ccccc2F)cc(-n2nccc2C)c1	CHEMBL4445473	GFUKRHNOZDVABX-UHFFFAOYSA-N
1	Cc1cnn(-c2cc(C)c(F)c(C(=O)NNS(=O)(=O)c3ccccc3)c2)c1	CHEMBL4556380	DRRNVFPBAQHUMH-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1F)c1cc(Cl)cc(-c2cccs2)c1	CHEMBL4593937	COUZMLBYEUKPLX-UHFFFAOYSA-N
1	Cc1ccn(-c2ccc(F)c(C(=O)NNS(=O)(=O)c3ccccc3)c2)n1	CHEMBL4456078	ZSIBRDFZFHVHIW-UHFFFAOYSA-N
1	Cc1ccn(-c2cc(F)cc(C(=O)NNS(=O)(=O)c3ccccc3)c2)n1	CHEMBL4451724	VVXNDCBDGPYQHR-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cc(Cl)cc(-c2ccco2)c1	CHEMBL4580493	DMQALROOXPYKGS-UHFFFAOYSA-N
1	CCCOc1cc(F)cc(C(=O)NNS(=O)(=O)c2ccccc2)c1	CHEMBL4592414	FYQBFHKJLVHEEN-UHFFFAOYSA-N
-1	CCCCOc1cccc(C(=O)NNS(=O)(=O)c2ccccc2)c1	CHEMBL4463977	IPPMHKSTAIYWDZ-UHFFFAOYSA-N
1	CCOc1cc(C)cc(C(=O)NNS(=O)(=O)c2ccc(C)cc2F)c1	CHEMBL4435522	VHRATIBEBBHSRJ-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(-c2ccccc2F)c1	CHEMBL4582659	FSAWUFHOEMSZFI-UHFFFAOYSA-N
-1	O=C(NNS(=O)(=O)c1ccc2ccccc2c1)c1cccc(F)c1	CHEMBL4441509	IZJGMWBANMJWCM-UHFFFAOYSA-N
1	Cc1cnn(-c2cc(F)cc(C(=O)NNS(=O)(=O)c3ccccc3)c2)c1	CHEMBL4459368	QCSYYDFVINQMOD-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccc(Br)cc1)c1ccccc1F	CHEMBL4576525	GVXZEUGUFJCPDX-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1F)c1cc(F)cc(-c2ncccn2)c1	CHEMBL4516984	PLXZVWISMBOZDF-UHFFFAOYSA-N
1	COc1cc(C(=O)NNS(=O)(=O)c2ccccc2F)cc(-n2ccc(C)n2)c1	CHEMBL4532593	ZTYXFFVRKIXGPA-UHFFFAOYSA-N
1	COc1cccc(F)c1S(=O)(=O)NNC(=O)c1cc(C)cc(-n2cccn2)c1	CHEMBL4446489	UXXMMSNXUCLXFS-UHFFFAOYSA-N
-1	CC(C)(C)OC(=O)Nc1cccc(C(=O)NNS(=O)(=O)c2ccc3ccccc3c2)c1	CHEMBL4546466	WQACRYSVDWWUMR-UHFFFAOYSA-N
-1	COc1ccc(-c2cccc(C(=O)NNS(=O)(=O)c3ccccc3)c2)cc1	CHEMBL4542657	SFVWLSGHYCMJAJ-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(C(F)(F)F)c1F	CHEMBL4444803	OJZXZCHXPIVTKM-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cc(-c2ccccc2)cc(Cl)c1F	CHEMBL4464835	VEQKDIUCYNOCDU-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cc(-c2ccccc2)ccc1F	CHEMBL4460509	MRSZFKKARPPDOC-UHFFFAOYSA-N
-1	O=C(NNS(=O)(=O)c1ccccc1)c1cccc(N2CCNCC2)c1	CHEMBL4442167	MMYOOATVSWRZED-UHFFFAOYSA-N
1	Cc1cc(C(=O)NNS(=O)(=O)c2ccccc2F)cc(-n2cc(C)cn2)c1	CHEMBL4436877	PHYXKPCOGABCJP-UHFFFAOYSA-N
1	Cc1cnn(-c2cccc(C(=O)NNS(=O)(=O)c3ccccc3F)c2)c1	CHEMBL4549881	LGPKJJGKGAORKN-UHFFFAOYSA-N
1	O=C(NNS(=O)(=O)c1ccccc1)c1cc(F)cc(-c2ncccn2)c1	CHEMBL4470229	DEKFATKFBFARAY-UHFFFAOYSA-N
1	Cc1cc(-c2ccccc2)cc(C(=O)NNS(=O)(=O)c2ccccc2)c1F	CHEMBL4455897	PHHZKBMVRPULAW-UHFFFAOYSA-N
